19310110,0.0129,0.0219,0.0658,0.00036
19310117,-0.0339,0.0129,-0.0139,0.00036
19310124,0.0412,-0.0102,0.002,0.00036
19310131,-0.0099,0.0087,-0.0065,0.00036
19310207,0.0221,0.0036,-0.0064,0.0001
19310214,0.041,0.0062,0.0013,0.0001
19310221,0.0438,0.0194,0.0023,0.0001
19310228,-0.0012,-0.0011,0.0177,0.0001
19310307,-0.0175,0.0017,-0.0138,0.00032
19310314,-0.006,0.0065,-0.0091,0.00032
19310321,0.0185,0.0162,0.0035,0.00032
19310328,-0.0499,0.0069,-0.0062,0.00032
19310404,-0.0116,-0.0013,-0.0079,0.00019
19310411,-0.0109,0.0028,-0.0058,0.00019
19310418,-0.0354,-0.0093,-0.0107,0.00019
19310425,-0.0579,0.0056,-0.0379,0.00019
19310502,-0.011,-0.0282,0.0016,0.00022
19310509,0.0242,0.0058,-0.0125,0.00022
19310516,-0.051,0.0235,-0.021,0.00022
19310523,-0.0383,-0.0058,0.0012,0.00022
19310529,-0.0585,0.0121,-0.0229,0.00022
19310606,0.0105,-0.0036,0.0354,0.00019
19310613,0.0448,-0.051,0.0466,0.00019
19310620,0.0164,-0.0033,-0.0027,0.00019
19310627,0.1053,-0.0002,0.0427,0.00019
19310703,-0.0133,0.0042,-0.0161,0.00015
19310711,-0.0516,0.0252,-0.0236,0.00015
19310718,-0.0083,-0.0115,-0.0083,0.00015
19310725,-0.0211,0.015,0.0102,0.00015
19310801,-0.0052,-0.0048,-0.0071,9e-05
19310808,-0.0183,0.0091,-0.0325,9e-05
19310815,0.0571,-0.0341,0.0196,9e-05
19310822,-0.041,0.0147,0.0099,9e-05
19310829,0.016,-0.0192,-0.0045,9e-05
19310904,-0.0533,0.0369,-0.0517,6e-05
19310912,-0.0621,0.0144,-0.0131,6e-05
19310919,-0.1093,-0.0012,-0.0589,6e-05
19310926,-0.0285,-0.0335,0.0566,6e-05
19311003,-0.1199,0.0002,-0.0247,0.00026
19311010,0.1271,-0.0276,0.0448,0.00026
19311017,-0.0222,-0.0003,-0.0078,0.00026
19311024,0.0461,-0.0013,-0.0073,0.00026
19311031,-0.0318,0.0031,0.0162,0.00026
19311107,0.0757,-0.0014,0.0238,0.00042
19311114,-0.063,0.0408,-0.0269,0.00042
19311121,-0.0691,0.0201,-0.0124,0.00042
19311128,-0.0626,0.0236,-0.0317,0.00042
19311205,0.0174,-0.0608,-0.0157,0.00031
19311212,-0.112,0.0211,-0.0591,0.00031
19311219,0.0171,-0.0181,-0.0076,0.00031
19311224,-0.047,0.0225,-0.044,0.00031
19320102,-0.0156,0.0203,0.0482,0.00058
19320109,0.0721,-0.0376,0.0973,0.00058
19320116,0.0409,-0.0122,0.0269,0.00058
19320123,-0.0562,0.0194,-0.01,0.00058
19320130,-0.0313,0.0389,-0.0199,0.00058
19320206,-0.0234,0.0026,0.0012,0.00057
19320213,0.1339,-0.0916,0.0085,0.00057
19320220,-0.0236,0.0383,-0.0187,0.00057
19320227,-0.0224,0.0081,-0.0039,0.00057
19320305,0.0661,-0.0259,0.012,0.00041
19320312,-0.0345,0.0156,0.0094,0.00041
19320319,-0.067,0.0287,-0.0216,0.00041
19320326,-0.0438,0.0187,-0.0094,0.00041
19320402,-0.0598,0.0131,-0.0367,0.00029
19320409,-0.0957,0.01,-0.0148,0.00029
19320416,-0.0006,-0.0273,0.0469,0.00029
19320423,-0.0431,-0.0008,0.016,0.00029
19320430,-0.0279,0.0134,0.0029,0.00029
19320507,0.0253,-0.0227,0.0132,0.00015
19320514,-0.0745,0.0552,-0.0219,0.00015
19320521,-0.0008,-0.0283,-0.0032,0.00015
19320528,-0.1011,0.0062,-0.0247,0.00015
19320604,0.0634,-0.0596,0.0558,5e-05
19320611,-0.0531,0.0572,-0.01,5e-05
19320618,0.0003,-0.0055,0.0447,5e-05
19320625,-0.0472,0.0442,-0.0266,5e-05
19320701,-0.0093,-0.0132,0.006,6e-05
19320709,-0.0241,0.0245,0.0395,6e-05
19320716,0.0976,-0.0395,0.0692,6e-05
19320723,0.055,-0.0163,0.0856,6e-05
19320730,0.1538,0.0075,0.0968,6e-05
19320806,0.1704,-0.0735,0.0166,8e-05
19320813,-0.0196,0.0869,0.062,8e-05
19320820,0.0775,-0.0032,0.0268,8e-05
19320827,0.1346,0.0612,0.1379,8e-05
19320903,0.0527,0.0414,-0.0012,8e-05
19320910,-0.0319,0.0014,-0.0201,8e-05
19320917,-0.1282,-0.0075,-0.0568,8e-05
19320924,0.125,-0.0191,0.0281,8e-05
19321001,-0.0412,-0.0196,-0.0073,4e-05
19321008,-0.1562,0.0256,-0.1192,4e-05
19321015,0.0562,-0.0292,0.0352,4e-05
19321022,-0.0489,-0.0051,-0.0086,4e-05
19321029,0.024,-0.027,-0.0105,4e-05
19321105,-0.0179,-0.0021,-0.051,5e-05
19321112,0.1003,0.0146,0.0259,5e-05
19321119,-0.0524,0.0052,-0.0603,5e-05
19321126,-0.0558,0.0037,-0.0086,5e-05
19321203,-0.045,0.0024,-0.0814,3e-05
19321210,0.0758,-0.0588,0.0097,3e-05
19321217,-0.0033,-0.0115,-0.0374,3e-05
19321224,-0.0495,-0.0094,-0.0502,3e-05
19321231,0.0362,-0.0102,0.0499,3e-05
19330106,0.0475,0.0132,0.0646,3e-05
19330114,-0.0011,-0.0067,0.0093,3e-05
19330121,-0.0159,-0.0055,-0.0035,3e-05
19330128,-0.014,0.0041,-0.0018,3e-05
19330204,-0.0582,0.0026,0.0238,-7e-05
19330211,0.0344,-0.0317,0.0348,-7e-05
19330218,-0.0564,0.0051,-0.0165,-7e-05
19330225,-0.0894,0.0134,-0.0431,-7e-05
19330303,0.0364,-0.0566,0.0299,0.00011
19330318,0.1308,0.0528,0.0942,0.00011
19330325,-0.0617,-0.001,-0.0152,0.00011
19330401,-0.0494,-0.001,-0.0308,0.00024
19330408,0.0549,-0.0028,0.0206,0.00024
19330415,0.0587,0.0257,-0.0255,0.00024
19330422,0.1555,-0.0355,0.1532,0.00024
19330429,0.0708,0.0687,-0.0245,0.00024
19330506,0.0253,0.0933,0.0088,0.00011
19330513,0.055,0.0388,0.0227,0.00011
19330520,-0.003,0.0914,0.0079,0.00011
19330527,0.119,0.063,-0.0192,0.00011
19330603,0.0331,0.039,0.0759,6e-05
19330610,0.0563,0.0332,-0.0202,6e-05
19330617,-0.0511,-0.0411,-0.0029,6e-05
19330624,0.0645,0.0524,-0.0018,6e-05
19330701,0.0564,0.0121,0.0414,5e-05
19330708,0.0601,-0.0142,0.0957,5e-05
19330715,0.0015,0.0271,-0.0325,5e-05
19330722,-0.1885,-0.0478,-0.0597,5e-05
19330728,0.076,0.0625,0.0732,5e-05
19330804,-0.0259,0.0078,-0.0141,6e-05
19330811,0.0488,-0.0172,0.002,6e-05
19330818,-0.0003,0.0051,-0.0303,6e-05
19330825,0.064,-0.0423,0.0401,6e-05
19330901,-0.0053,-0.0012,-0.0174,4e-05
19330909,-0.0443,0.0145,-0.0388,4e-05
19330916,0.0411,-0.0119,0.0133,4e-05
19330923,-0.0624,-0.0004,-0.0532,4e-05
19330930,-0.0545,-0.0067,-0.0428,4e-05
19331007,0.0288,0.003,0.006,2e-05
19331014,-0.0275,0.0142,-0.0357,2e-05
19331021,-0.1245,-0.0049,-0.0947,2e-05
19331028,0.0957,-0.0048,0.0952,2e-05
19331104,0.01,-0.0332,0.0164,5e-05
19331111,0.0316,-0.0127,0.0051,5e-05
19331118,0.0166,0.0007,-0.0154,5e-05
19331125,0.0073,-0.0164,0.0076,5e-05
19331202,-0.0115,-0.0096,-0.0241,5e-05
19331209,0.0381,-0.0016,0.0393,5e-05
19331216,-0.0386,0.0288,-0.0368,5e-05
19331223,-0.0109,-0.0354,-0.0063,5e-05
19331230,0.0273,0.0128,-0.0017,5e-05
19340106,-0.0282,0.0199,-0.0062,0.00012
19340113,0.0353,0.0099,0.0308,0.00012
19340120,0.0893,0.0296,0.1132,0.00012
19340127,0.009,0.0249,-0.0041,0.00012
19340203,0.0545,0.0137,0.0641,6e-05
19340210,-0.0378,0.0082,-0.0188,6e-05
19340217,0.042,0.0296,0.0618,6e-05
19340224,-0.048,0.0118,-0.0427,6e-05
19340303,0.0137,0.0079,0.0005,5e-05
19340310,-0.0249,0.0128,-0.0127,5e-05
19340317,-0.0023,0.0168,-0.0151,5e-05
19340324,-0.0003,-0.0116,-0.0166,5e-05
19340331,0.0025,0.0002,0.0121,5e-05
19340407,0.0196,0.006,0.0059,2e-05
19340414,0.0041,0.005,-0.0014,2e-05
19340421,0.0194,0.0158,-0.0066,2e-05
19340428,-0.0361,0.0051,-0.0138,2e-05
19340505,-0.0554,-0.0028,-0.024,2e-05
19340512,-0.0709,-0.0156,-0.0555,2e-05
19340519,0.0492,0.0038,0.0429,2e-05
19340526,-0.0056,-0.0016,-0.0159,2e-05
19340602,-0.0354,0.0039,-0.0235,2e-05
19340609,0.087,-0.0228,0.0588,2e-05
19340616,0.0163,-0.0182,-0.0113,2e-05
19340623,-0.0464,0.0073,-0.0279,2e-05
19340630,-0.0014,-0.001,-0.0143,2e-05
19340707,0.0084,-0.0148,-0.0061,2e-05
19340714,0.0059,0.0125,-0.03,2e-05
19340721,-0.05,-0.0338,-0.0362,2e-05
19340728,-0.0726,-0.0388,-0.0408,2e-05
19340804,0.0026,0.0463,-0.0161,2e-05
19340811,0.0222,0.0046,-0.0052,2e-05
19340818,0.0117,0.008,0.0044,2e-05
19340825,0.054,-0.012,0.0484,2e-05
19340901,-0.0366,0.0085,-0.0295,1e-05
19340908,-0.0195,-0.0023,-0.0085,1e-05
19340915,-0.0425,-0.0155,-0.0199,1e-05
19340922,0.0487,0.0039,0.0158,1e-05
19340929,0.0134,-0.0032,0.0001,1e-05
19341006,-0.0087,0.0139,-0.0126,3e-05
19341013,0.0138,0.0147,-0.0001,3e-05
19341020,-0.0027,-0.0018,-0.0101,3e-05
19341027,-0.0221,-0.0054,-0.0167,3e-05
19341103,0.019,0.0076,-0.0267,2e-05
19341110,0.0404,0.0202,0.0165,2e-05
19341117,-0.0138,0.0327,-0.034,2e-05
19341124,0.029,0.0016,-0.003,2e-05
19341201,0.0101,-0.0092,0.0148,3e-05
19341208,-0.0041,0.0142,-0.0046,3e-05
19341215,-0.0223,0.0037,-0.0067,3e-05
19341222,-0.0126,-0.0025,-0.0267,3e-05
19341229,0.0387,0.0103,0.0135,3e-05
19350105,0.0165,0.0216,0.0124,3e-05
19350112,-0.0389,-0.0039,-0.0109,3e-05
19350119,0.0105,0.0081,0.0014,3e-05
19350126,-0.0068,0.0032,-0.019,3e-05
19350202,-0.0095,-0.0143,-0.006,4e-05
19350209,0.0007,0.0053,-0.01,4e-05
19350216,0.0023,0.0095,-0.0269,4e-05
19350223,-0.0127,0.0098,-0.0204,4e-05
19350302,-0.0026,-0.0118,-0.0206,3e-05
19350309,-0.0339,-0.002,-0.0283,3e-05
19350316,-0.0298,-0.028,-0.033,3e-05
19350323,0.024,0.0059,0.0208,3e-05
19350330,-0.003,-0.0131,-0.0066,3e-05
19350406,0.0358,-0.0269,0.0522,3e-05
19350413,0.0271,0.01,0.0095,3e-05
19350420,0.0292,0.0087,-0.0181,3e-05
19350427,0.0015,-0.0113,0.0078,3e-05
19350504,0.0149,-0.0096,-0.006,3e-05
19350511,0.0315,-0.0131,0.0088,3e-05
19350518,0.0094,0.0142,0.0129,3e-05
19350525,0.0103,-0.0134,0.0195,3e-05
19350601,-0.044,-0.0259,-0.0079,3e-05
19350608,0.0471,-0.0139,-0.0026,3e-05
19350615,0.0286,0.0028,0.0059,3e-05
19350622,0.0165,-0.0082,-0.0067,3e-05
19350629,-0.025,0.0061,-0.0107,3e-05
19350706,0.022,-0.008,0.0011,3e-05
19350713,0.0105,0.0122,-0.0061,3e-05
19350720,0.0016,0.0122,-0.0004,3e-05
19350727,0.0251,-0.0042,0.0386,3e-05
19350803,0.0184,0.0023,0.0453,3e-05
19350810,0.0316,0.0116,0.0317,3e-05
19350817,0.0156,0.0221,0.0658,3e-05
19350824,-0.0244,0.0186,-0.0386,3e-05
19350831,-0.0005,0.0058,-0.0149,3e-05
19350907,0.0324,-0.0045,0.0247,3e-05
19350914,0.0027,0.0028,-0.0195,3e-05
19350921,-0.0324,0.0022,-0.0213,3e-05
19350928,0.0229,0.0199,-0.0102,3e-05
19351005,-0.0119,0.0049,-0.0295,3e-05
19351011,0.0256,0.0048,0.0057,3e-05
19351019,0.0232,0.0048,-0.0287,3e-05
19351026,0.0394,0.0101,0.0095,3e-05
19351102,0.0052,0.0062,0.0166,6e-05
19351109,0.0221,-0.0135,0.0026,6e-05
19351116,0.0288,0.004,0.0387,6e-05
19351123,0.0095,0.0291,0.0439,6e-05
19351130,-0.0227,0.0131,0.0215,6e-05
19351207,0.0271,0.0013,0.0369,3e-05
19351214,-0.0217,0.0057,-0.0312,3e-05
19351221,0.0032,-0.0019,-0.0124,3e-05
19351228,0.0062,-0.0116,-0.0008,3e-05
19360104,0.0406,0.0311,0.043,3e-05
19360111,0.0188,0.0216,0.0145,3e-05
19360118,-0.003,0.0077,0.0123,3e-05
19360125,0.0208,-0.0068,0.0217,3e-05
19360201,0.0195,0.0051,0.0258,3e-05
19360208,0.0151,0.0131,0.0138,3e-05
19360215,0.0218,-0.0216,0.0331,3e-05
19360221,0.005,0.0093,0.0088,3e-05
19360229,-0.0149,0.0111,-0.0015,3e-05
19360307,0.0242,0.0083,-0.0082,4e-05
19360314,-0.0245,-0.0021,-0.0153,4e-05
19360321,0.0119,0.0011,-0.002,4e-05
19360328,-0.0066,-0.0043,0.0095,4e-05
19360404,0.0334,-0.0081,0.0189,4e-05
19360411,-0.0012,-0.0276,0.0228,4e-05
19360418,-0.029,-0.0106,-0.0109,4e-05
19360425,-0.0308,-0.0055,-0.0255,4e-05
19360502,-0.0462,-0.0002,-0.0303,4e-05
19360509,0.0144,0.0043,0.0003,4e-05
19360516,0.0248,-0.0021,0.0129,4e-05
19360523,-0.0057,-0.0036,0.0003,4e-05
19360529,0.015,-0.0019,0.0168,4e-05
19360606,-0.013,-0.0052,-0.0131,8e-05
19360613,0.0312,-0.0137,0.0072,8e-05
19360620,0.0088,-0.0065,-0.0001,8e-05
19360627,0.0019,-0.0043,0.0017,8e-05
19360703,0.0035,-0.0107,-0.0091,3e-05
19360711,0.0274,0.0039,0.0106,3e-05
19360718,0.0224,0.0053,0.0171,3e-05
19360725,0.0118,0.0042,0.0033,3e-05
19360801,-0.0034,0.0019,0.0005,4e-05
19360808,0.0199,-0.0053,0.0129,4e-05
19360815,-0.0158,0.0043,0.0081,4e-05
19360822,-0.0221,0.0093,-0.0099,4e-05
19360829,0.0267,-0.0021,0.0321,4e-05
19360905,0.0133,0.015,0.0056,3e-05
19360912,0.0006,0.0048,-0.0008,3e-05
19360919,0.0048,0.0043,0.0067,3e-05
19360926,-0.0039,0.0005,-0.0064,3e-05
19361003,0.0252,0.0138,0.0126,5e-05
19361010,0.0249,-0.0062,0.0031,5e-05
19361017,0.0091,0.0012,0.0128,5e-05
19361024,0.0015,-0.0111,-0.0072,5e-05
19361031,0.0069,-0.0121,0.0028,5e-05
19361107,0.0321,0.0266,-0.0078,2e-05
19361114,-0.0193,0.027,-0.0272,2e-05
19361121,0.0147,0.0066,0.0078,2e-05
19361128,0.0095,0.0169,0.018,2e-05
19361205,-0.0116,0.0139,-0.0003,1e-05
19361212,0.0056,0.0276,0.0222,1e-05
19361219,-0.0185,-0.0137,-0.0021,1e-05
19361224,0.0125,0.016,0.0048,1e-05
19370102,0.0022,0.0026,0.0168,3e-05
19370109,0.026,0.0184,0.0225,3e-05
19370116,0.0173,0.0208,0.0032,3e-05
19370123,0.0028,0.0064,0.0056,3e-05
19370130,-0.0043,-0.0012,-0.0042,3e-05
19370206,0.011,0.0006,0.0144,4e-05
19370213,0.0116,0.0025,0.0031,4e-05
19370220,-0.0009,-0.0014,0.0298,4e-05
19370227,-0.0106,0.0042,-0.0038,4e-05
